rollout_id,state_id,case_id,sample_id,alpha_helpfulness,alpha_harmlessness,weight,candidate_next_token_id,all_weights_same_next_token,helpfulness_raw,harmlessness_raw,normalized_helpfulness,normalized_harmlessness,mip,pcs
f60_a2_p07_s02_w0.25,f60_a2_p07_s02,f60_a2_p07,pku_round0_00203,0.5,0.5,0.25,306,True,1.421875,-9.6015625,0.5158697577944387,0.5415922285336293,0.528730993164034,0.999704285128859
f60_a2_p07_s02_w0.50,f60_a2_p07_s02,f60_a2_p07,pku_round0_00203,0.5,0.5,0.5,306,True,1.421875,-9.6015625,0.5158697577944387,0.5415922285336293,0.528730993164034,0.999704285128859
f60_a2_p07_s02_w0.75,f60_a2_p07_s02,f60_a2_p07,pku_round0_00203,0.5,0.5,0.75,306,True,1.421875,-9.6015625,0.5158697577944387,0.5415922285336293,0.528730993164034,0.999704285128859
f60_a2_p07_s02_w1.00,f60_a2_p07_s02,f60_a2_p07,pku_round0_00203,0.5,0.5,1.0,306,True,1.421875,-9.6015625,0.5158697577944387,0.5415922285336293,0.528730993164034,0.999704285128859
f60_a2_p07_s03_w0.00,f60_a2_p07_s03,f60_a2_p07,pku_round0_00203,0.5,0.5,0.0,13,False,5.4609375,-6.7265625,0.6554998595596656,0.5876958464148173,0.6215978529872415,0.9985159989017555
f60_a2_p07_s03_w0.25,f60_a2_p07_s03,f60_a2_p07,pku_round0_00203,0.5,0.5,0.25,306,False,5.1328125,-13.7734375,0.6441566017760302,0.474691869977775,0.5594242358769026,0.9887230636100427
f60_a2_p07_s03_w0.50,f60_a2_p07_s03,f60_a2_p07,pku_round0_00203,0.5,0.5,0.5,306,False,5.1328125,-13.7734375,0.6441566017760302,0.474691869977775,0.5594242358769026,0.9887230636100427
f60_a2_p07_s03_w0.75,f60_a2_p07_s03,f60_a2_p07,pku_round0_00203,0.5,0.5,0.75,306,False,5.1328125,-13.7734375,0.6441566017760302,0.474691869977775,0.5594242358769026,0.9887230636100427
f60_a2_p07_s03_w1.00,f60_a2_p07_s03,f60_a2_p07,pku_round0_00203,0.5,0.5,1.0,306,False,5.1328125,-13.7734375,0.6441566017760302,0.474691869977775,0.5594242358769026,0.9887230636100427
f60_a2_p07_s04_w0.00,f60_a2_p07_s04,f60_a2_p07,pku_round0_00203,0.5,0.5,0.0,1784,True,4.0546875,-10.6953125,0.6068858976297994,0.5240528086875251,0.5654693531586623,0.9973284916679838
f60_a2_p07_s04_w0.25,f60_a2_p07_s04,f60_a2_p07,pku_round0_00203,0.5,0.5,0.25,1784,True,4.0546875,-10.6953125,0.6068858976297994,0.5240528086875251,0.5654693531586623,0.9973284916679838
f60_a2_p07_s04_w0.50,f60_a2_p07_s04,f60_a2_p07,pku_round0_00203,0.5,0.5,0.5,1784,True,4.0546875,-10.6953125,0.6068858976297994,0.5240528086875251,0.5654693531586623,0.9973284916679838
f60_a2_p07_s04_w0.75,f60_a2_p07_s04,f60_a2_p07,pku_round0_00203,0.5,0.5,0.75,1784,True,4.0546875,-10.6953125,0.6068858976297994,0.5240528086875251,0.5654693531586623,0.9973284916679838
f60_a2_p07_s04_w1.00,f60_a2_p07_s04,f60_a2_p07,pku_round0_00203,0.5,0.5,1.0,1784,True,4.0546875,-10.6953125,0.6068858976297994,0.5240528086875251,0.5654693531586623,0.9973284916679838
f60_a3_p07_s00_w0.00,f60_a3_p07_s00,f60_a3_p07,pku_round0_00203,0.25,0.75,0.0,29973,True,-3.73828125,-8.859375,0.33748352526845715,0.5534939777149143,0.49949136460329996,0.974616469790354
f60_a3_p07_s00_w0.25,f60_a3_p07_s00,f60_a3_p07,pku_round0_00203,0.25,0.75,0.25,29973,True,-3.73828125,-8.859375,0.33748352526845715,0.5534939777149143,0.49949136460329996,0.974616469790354
f60_a3_p07_s00_w0.50,f60_a3_p07_s00,f60_a3_p07,pku_round0_00203,0.25,0.75,0.5,29973,True,-3.73828125,-8.859375,0.33748352526845715,0.5534939777149143,0.49949136460329996,0.974616469790354
f60_a3_p07_s00_w0.75,f60_a3_p07_s00,f60_a3_p07,pku_round0_00203,0.25,0.75,0.75,29973,True,-3.73828125,-8.859375,0.33748352526845715,0.5534939777149143,0.49949136460329996,0.974616469790354
f60_a3_p07_s00_w1.00,f60_a3_p07_s00,f60_a3_p07,pku_round0_00203,0.25,0.75,1.0,29973,True,-3.73828125,-8.859375,0.33748352526845715,0.5534939777149143,0.49949136460329996,0.974616469790354
f60_a3_p07_s01_w0.00,f60_a3_p07_s01,f60_a3_p07,pku_round0_00203,0.25,0.75,0.0,577,True,1.04296875,-8.8515625,0.5027709958300024,0.5536192592852436,0.5409071934214333,0.9148941229655232
f60_a3_p07_s01_w0.25,f60_a3_p07_s01,f60_a3_p07,pku_round0_00203,0.25,0.75,0.25,577,True,1.04296875,-8.8515625,0.5027709958300024,0.5536192592852436,0.5409071934214333,0.9148941229655232
f60_a3_p07_s01_w0.50,f60_a3_p07_s01,f60_a3_p07,pku_round0_00203,0.25,0.75,0.5,577,True,1.04296875,-8.8515625,0.5027709958300024,0.5536192592852436,0.5409071934214333,0.9148941229655232
f60_a3_p07_s01_w0.75,f60_a3_p07_s01,f60_a3_p07,pku_round0_00203,0.25,0.75,0.75,577,True,1.04296875,-8.8515625,0.5027709958300024,0.5536192592852436,0.5409071934214333,0.9148941229655232
f60_a3_p07_s01_w1.00,f60_a3_p07_s01,f60_a3_p07,pku_round0_00203,0.25,0.75,1.0,577,True,1.04296875,-8.8515625,0.5027709958300024,0.5536192592852436,0.5409071934214333,0.9148941229655232
f60_a3_p07_s02_w0.00,f60_a3_p07_s02,f60_a3_p07,pku_round0_00203,0.25,0.75,0.0,306,True,4.6328125,-14.4921875,0.6268716375343,0.463165965507478,0.5040923835141835,0.818088500544094
f60_a3_p07_s02_w0.25,f60_a3_p07_s02,f60_a3_p07,pku_round0_00203,0.25,0.75,0.25,306,True,4.6328125,-14.4921875,0.6268716375343,0.463165965507478,0.5040923835141835,0.818088500544094
f60_a3_p07_s02_w0.50,f60_a3_p07_s02,f60_a3_p07,pku_round0_00203,0.25,0.75,0.5,306,True,4.6328125,-14.4921875,0.6268716375343,0.463165965507478,0.5040923835141835,0.818088500544094
f60_a3_p07_s02_w0.75,f60_a3_p07_s02,f60_a3_p07,pku_round0_00203,0.25,0.75,0.75,306,True,4.6328125,-14.4921875,0.6268716375343,0.463165965507478,0.5040923835141835,0.818088500544094
f60_a3_p07_s02_w1.00,f60_a3_p07_s02,f60_a3_p07,pku_round0_00203,0.25,0.75,1.0,306,True,4.6328125,-14.4921875,0.6268716375343,0.463165965507478,0.5040923835141835,0.818088500544094
f60_a3_p07_s03_w0.00,f60_a3_p07_s03,f60_a3_p07,pku_round0_00203,0.25,0.75,0.0,393,True,3.919921875,-14.59375,0.6022270596115205,0.46153730509319696,0.4967097437227778,0.8280694751303228
f60_a3_p07_s03_w0.25,f60_a3_p07_s03,f60_a3_p07,pku_round0_00203,0.25,0.75,0.25,393,True,3.919921875,-14.59375,0.6022270596115205,0.46153730509319696,0.4967097437227778,0.8280694751303228
f60_a3_p07_s03_w0.50,f60_a3_p07_s03,f60_a3_p07,pku_round0_00203,0.25,0.75,0.5,393,True,3.919921875,-14.59375,0.6022270596115205,0.46153730509319696,0.4967097437227778,0.8280694751303228
f60_a3_p07_s03_w0.75,f60_a3_p07_s03,f60_a3_p07,pku_round0_00203,0.25,0.75,0.75,393,True,3.919921875,-14.59375,0.6022270596115205,0.46153730509319696,0.4967097437227778,0.8280694751303228
f60_a3_p07_s03_w1.00,f60_a3_p07_s03,f60_a3_p07,pku_round0_00203,0.25,0.75,1.0,393,True,3.919921875,-14.59375,0.6022270596115205,0.46153730509319696,0.4967097437227778,0.8280694751303228
f60_a3_p07_s04_w0.00,f60_a3_p07_s04,f60_a3_p07,pku_round0_00203,0.25,0.75,0.0,278,True,5.13671875,-14.7578125,0.6442916405591687,0.4589063921162813,0.5052527042270032,0.8079476132977312
f60_a3_p07_s04_w0.25,f60_a3_p07_s04,f60_a3_p07,pku_round0_00203,0.25,0.75,0.25,278,True,5.13671875,-14.7578125,0.6442916405591687,0.4589063921162813,0.5052527042270032,0.8079476132977312
f60_a3_p07_s04_w0.50,f60_a3_p07_s04,f60_a3_p07,pku_round0_00203,0.25,0.75,0.5,278,True,5.13671875,-14.7578125,0.6442916405591687,0.4589063921162813,0.5052527042270032,0.8079476132977312
f60_a3_p07_s04_w0.75,f60_a3_p07_s04,f60_a3_p07,pku_round0_00203,0.25,0.75,0.75,278,True,5.13671875,-14.7578125,0.6442916405591687,0.4589063921162813,0.5052527042270032,0.8079476132977312
f60_a3_p07_s04_w1.00,f60_a3_p07_s04,f60_a3_p07,pku_round0_00203,0.25,0.75,1.0,278,True,5.13671875,-14.7578125,0.6442916405591687,0.4589063921162813,0.5052527042270032,0.8079476132977312
f60_a4_p07_s00_w0.00,f60_a4_p07_s00,f60_a4_p07,pku_round0_00203,0.0,1.0,0.0,29973,True,-3.72265625,-8.7265625,0.3380236804010112,0.5556237644105126,0.5556237644105126,0.8543228804942657
f60_a4_p07_s00_w0.25,f60_a4_p07_s00,f60_a4_p07,pku_round0_00203,0.0,1.0,0.25,29973,True,-3.72265625,-8.7265625,0.3380236804010112,0.5556237644105126,0.5556237644105126,0.8543228804942657
f60_a4_p07_s00_w0.50,f60_a4_p07_s00,f60_a4_p07,pku_round0_00203,0.0,1.0,0.5,29973,True,-3.72265625,-8.7265625,0.3380236804010112,0.5556237644105126,0.5556237644105126,0.8543228804942657
f60_a4_p07_s00_w0.75,f60_a4_p07_s00,f60_a4_p07,pku_round0_00203,0.0,1.0,0.75,29973,True,-3.72265625,-8.7265625,0.3380236804010112,0.5556237644105126,0.5556237644105126,0.8543228804942657
f60_a4_p07_s00_w1.00,f60_a4_p07_s00,f60_a4_p07,pku_round0_00203,0.0,1.0,1.0,29973,True,-3.72265625,-8.7265625,0.3380236804010112,0.5556237644105126,0.5556237644105126,0.8543228804942657
f60_a4_p07_s01_w0.00,f60_a4_p07_s01,f60_a4_p07,pku_round0_00203,0.0,1.0,0.0,577,True,0.72705078125,-18.546875,0.49184973424367484,0.39814483050656346,0.39814483050656346,0.6291798607343881
f60_a4_p07_s01_w0.25,f60_a4_p07_s01,f60_a4_p07,pku_round0_00203,0.0,1.0,0.25,577,True,0.72705078125,-18.546875,0.49184973424367484,0.39814483050656346,0.39814483050656346,0.6291798607343881
f60_a4_p07_s01_w0.50,f60_a4_p07_s01,f60_a4_p07,pku_round0_00203,0.0,1.0,0.5,577,True,0.72705078125,-18.546875,0.49184973424367484,0.39814483050656346,0.39814483050656346,0.6291798607343881
f60_a4_p07_s01_w0.75,f60_a4_p07_s01,f60_a4_p07,pku_round0_00203,0.0,1.0,0.75,577,True,0.72705078125,-18.546875,0.49184973424367484,0.39814483050656346,0.39814483050656346,0.6291798607343881
f60_a4_p07_s01_w1.00,f60_a4_p07_s01,f60_a4_p07,pku_round0_00203,0.0,1.0,1.0,577,True,0.72705078125,-18.546875,0.49184973424367484,0.39814483050656346,0.39814483050656346,0.6291798607343881
f60_a4_p07_s02_w0.00,f60_a4_p07_s02,f60_a4_p07,pku_round0_00203,0.0,1.0,0.0,306,True,1.669921875,-11.3203125,0.5244447205237345,0.5140302830611799,0.5140302830611799,0.6999803004211366
f60_a4_p07_s02_w0.25,f60_a4_p07_s02,f60_a4_p07,pku_round0_00203,0.0,1.0,0.25,306,True,1.669921875,-11.3203125,0.5244447205237345,0.5140302830611799,0.5140302830611799,0.6999803004211366
f60_a4_p07_s02_w0.50,f60_a4_p07_s02,f60_a4_p07,pku_round0_00203,0.0,1.0,0.5,306,True,1.669921875,-11.3203125,0.5244447205237345,0.5140302830611799,0.5140302830611799,0.6999803004211366
f60_a4_p07_s02_w0.75,f60_a4_p07_s02,f60_a4_p07,pku_round0_00203,0.0,1.0,0.75,306,True,1.669921875,-11.3203125,0.5244447205237345,0.5140302830611799,0.5140302830611799,0.6999803004211366
f60_a4_p07_s02_w1.00,f60_a4_p07_s02,f60_a4_p07,pku_round0_00203,0.0,1.0,1.0,306,True,1.669921875,-11.3203125,0.5244447205237345,0.5140302830611799,0.5140302830611799,0.6999803004211366
f60_a4_p07_s03_w0.00,f60_a4_p07_s03,f60_a4_p07,pku_round0_00203,0.0,1.0,0.0,13,False,4.6640625,-15.421875,0.6279519477994081,0.44825745863828953,0.44825745863828953,0.5809981626829884
f60_a4_p07_s03_w0.25,f60_a4_p07_s03,f60_a4_p07,pku_round0_00203,0.0,1.0,0.25,306,False,3.486328125,-15.9921875,0.5872377546831451,0.43911190400424954,0.43911190400424954,0.598850394636563
f60_a4_p07_s03_w0.50,f60_a4_p07_s03,f60_a4_p07,pku_round0_00203,0.0,1.0,0.5,306,False,3.486328125,-15.9921875,0.5872377546831451,0.43911190400424954,0.43911190400424954,0.598850394636563
f60_a4_p07_s03_w0.75,f60_a4_p07_s03,f60_a4_p07,pku_round0_00203,0.0,1.0,0.75,306,False,3.486328125,-15.9921875,0.5872377546831451,0.43911190400424954,0.43911190400424954,0.598850394636563
f60_a4_p07_s03_w1.00,f60_a4_p07_s03,f60_a4_p07,pku_round0_00203,0.0,1.0,1.0,306,False,3.486328125,-15.9921875,0.5872377546831451,0.43911190400424954,0.43911190400424954,0.598850394636563
f60_a4_p07_s04_w0.00,f60_a4_p07_s04,f60_a4_p07,pku_round0_00203,0.0,1.0,0.0,1784,True,3.759765625,-12.1796875,0.5966904695028413,0.5002493103249553,0.5002493103249553,0.6424608884419207
f60_a4_p07_s04_w0.25,f60_a4_p07_s04,f60_a4_p07,pku_round0_00203,0.0,1.0,0.25,1784,True,3.759765625,-12.1796875,0.5966904695028413,0.5002493103249553,0.5002493103249553,0.6424608884419207
f60_a4_p07_s04_w0.50,f60_a4_p07_s04,f60_a4_p07,pku_round0_00203,0.0,1.0,0.5,1784,True,3.759765625,-12.1796875,0.5966904695028413,0.5002493103249553,0.5002493103249553,0.6424608884419207
f60_a4_p07_s04_w0.75,f60_a4_p07_s04,f60_a4_p07,pku_round0_00203,0.0,1.0,0.75,1784,True,3.759765625,-12.1796875,0.5966904695028413,0.5002493103249553,0.5002493103249553,0.6424608884419207
f60_a4_p07_s04_w1.00,f60_a4_p07_s04,f60_a4_p07,pku_round0_00203,0.0,1.0,1.0,1784,True,3.759765625,-12.1796875,0.5966904695028413,0.5002493103249553,0.5002493103249553,0.6424608884419207
f60_a0_p08_s00_w0.00,f60_a0_p08_s00,f60_a0_p08,pku_round0_00209,1.0,0.0,0.0,29973,True,-1.5224609375,-16.140625,0.41408427500378114,0.43673155416799253,0.41408427500378114,0.6880410867252761
f60_a0_p08_s00_w0.25,f60_a0_p08_s00,f60_a0_p08,pku_round0_00209,1.0,0.0,0.25,29973,True,-1.5224609375,-16.140625,0.41408427500378114,0.43673155416799253,0.41408427500378114,0.6880410867252761
f60_a0_p08_s00_w0.50,f60_a0_p08_s00,f60_a0_p08,pku_round0_00209,1.0,0.0,0.5,29973,True,-1.5224609375,-16.140625,0.41408427500378114,0.43673155416799253,0.41408427500378114,0.6880410867252761
f60_a0_p08_s00_w0.75,f60_a0_p08_s00,f60_a0_p08,pku_round0_00209,1.0,0.0,0.75,29973,True,-1.5224609375,-16.140625,0.41408427500378114,0.43673155416799253,0.41408427500378114,0.6880410867252761
f60_a0_p08_s00_w1.00,f60_a0_p08_s00,f60_a0_p08,pku_round0_00209,1.0,0.0,1.0,29973,True,-1.5224609375,-16.140625,0.41408427500378114,0.43673155416799253,0.41408427500378114,0.6880410867252761
f60_a0_p08_s01_w0.00,f60_a0_p08_s01,f60_a0_p08,pku_round0_00209,1.0,0.0,0.0,29881,False,5.69921875,-6.5234375,0.6637372253311152,0.5909531672433794,0.6637372253311152,0.7468701509344507
f60_a0_p08_s01_w0.25,f60_a0_p08_s01,f60_a0_p08,pku_round0_00209,1.0,0.0,0.25,29881,False,5.69921875,-6.5234375,0.6637372253311152,0.5909531672433794,0.6637372253311152,0.7468701509344507
f60_a0_p08_s01_w0.50,f60_a0_p08_s01,f60_a0_p08,pku_round0_00209,1.0,0.0,0.5,29881,False,5.69921875,-6.5234375,0.6637372253311152,0.5909531672433794,0.6637372253311152,0.7468701509344507
f60_a0_p08_s01_w0.75,f60_a0_p08_s01,f60_a0_p08,pku_round0_00209,1.0,0.0,0.75,29885,False,3.26171875,-11.109375,0.5794730246526804,0.5174128854600715,0.5794730246526804,0.7459208702479844
f60_a0_p08_s01_w1.00,f60_a0_p08_s01,f60_a0_p08,pku_round0_00209,1.0,0.0,1.0,29885,False,3.26171875,-11.109375,0.5794730246526804,0.5174128854600715,0.5794730246526804,0.7459208702479844
f60_a0_p08_s02_w0.00,f60_a0_p08_s02,f60_a0_p08,pku_round0_00209,1.0,0.0,0.0,29915,True,5.84765625,-6.70703125,0.6688686990903788,0.5880090503406405,0.6688686990903788,0.7510449873077832
f60_a0_p08_s02_w0.25,f60_a0_p08_s02,f60_a0_p08,pku_round0_00209,1.0,0.0,0.25,29915,True,5.84765625,-6.70703125,0.6688686990903788,0.5880090503406405,0.6688686990903788,0.7510449873077832
f60_a0_p08_s02_w0.50,f60_a0_p08_s02,f60_a0_p08,pku_round0_00209,1.0,0.0,0.5,29915,True,5.84765625,-6.70703125,0.6688686990903788,0.5880090503406405,0.6688686990903788,0.7510449873077832
f60_a0_p08_s02_w0.75,f60_a0_p08_s02,f60_a0_p08,pku_round0_00209,1.0,0.0,0.75,29915,True,5.84765625,-6.70703125,0.6688686990903788,0.5880090503406405,0.6688686990903788,0.7510449873077832
f60_a0_p08_s02_w1.00,f60_a0_p08_s02,f60_a0_p08,pku_round0_00209,1.0,0.0,1.0,29915,True,5.84765625,-6.70703125,0.6688686990903788,0.5880090503406405,0.6688686990903788,0.7510449873077832
f60_a0_p08_s03_w0.00,f60_a0_p08_s03,f60_a0_p08,pku_round0_00209,1.0,0.0,0.0,2599,True,8.53125,-15.2578125,0.7616403431065403,0.4508883716152052,0.7616403431065403,0.860516440357261
f60_a0_p08_s03_w0.25,f60_a0_p08_s03,f60_a0_p08,pku_round0_00209,1.0,0.0,0.25,2599,True,8.53125,-15.2578125,0.7616403431065403,0.4508883716152052,0.7616403431065403,0.860516440357261
f60_a0_p08_s03_w0.50,f60_a0_p08_s03,f60_a0_p08,pku_round0_00209,1.0,0.0,0.5,2599,True,8.53125,-15.2578125,0.7616403431065403,0.4508883716152052,0.7616403431065403,0.860516440357261
f60_a0_p08_s03_w0.75,f60_a0_p08_s03,f60_a0_p08,pku_round0_00209,1.0,0.0,0.75,2599,True,8.53125,-15.2578125,0.7616403431065403,0.4508883716152052,0.7616403431065403,0.860516440357261
f60_a0_p08_s03_w1.00,f60_a0_p08_s03,f60_a0_p08,pku_round0_00209,1.0,0.0,1.0,2599,True,8.53125,-15.2578125,0.7616403431065403,0.4508883716152052,0.7616403431065403,0.860516440357261
f60_a0_p08_s04_w0.00,f60_a0_p08_s04,f60_a0_p08,pku_round0_00209,1.0,0.0,0.0,2086,True,7.3125,-18.140625,0.7195082427673228,0.40465947216368786,0.7195082427673228,0.8716086190630898
f60_a0_p08_s04_w0.25,f60_a0_p08_s04,f60_a0_p08,pku_round0_00209,1.0,0.0,0.25,2086,True,7.3125,-18.140625,0.7195082427673228,0.40465947216368786,0.7195082427673228,0.8716086190630898
f60_a0_p08_s04_w0.50,f60_a0_p08_s04,f60_a0_p08,pku_round0_00209,1.0,0.0,0.5,2086,True,7.3125,-18.140625,0.7195082427673228,0.40465947216368786,0.7195082427673228,0.8716086190630898
f60_a0_p08_s04_w0.75,f60_a0_p08_s04,f60_a0_p08,pku_round0_00209,1.0,0.0,0.75,2086,True,7.3125,-18.140625,0.7195082427673228,0.40465947216368786,0.7195082427673228,0.8716086190630898
f60_a0_p08_s04_w1.00,f60_a0_p08_s04,f60_a0_p08,pku_round0_00209,1.0,0.0,1.0,2086,True,7.3125,-18.140625,0.7195082427673228,0.40465947216368786,0.7195082427673228,0.8716086190630898
f60_a1_p08_s00_w0.00,f60_a1_p08_s00,f60_a1_p08,pku_round0_00209,0.75,0.25,0.0,29973,True,-3.6484375,-4.0234375,0.340589417280643,0.6310432697487603,0.4132028803976724,0.7288702397043948
f60_a1_p08_s00_w0.25,f60_a1_p08_s00,f60_a1_p08,pku_round0_00209,0.75,0.25,0.25,29973,True,-3.6484375,-4.0234375,0.340589417280643,0.6310432697487603,0.4132028803976724,0.7288702397043948
f60_a1_p08_s00_w0.50,f60_a1_p08_s00,f60_a1_p08,pku_round0_00209,0.75,0.25,0.5,29973,True,-3.6484375,-4.0234375,0.340589417280643,0.6310432697487603,0.4132028803976724,0.7288702397043948
f60_a1_p08_s00_w0.75,f60_a1_p08_s00,f60_a1_p08,pku_round0_00209,0.75,0.25,0.75,29973,True,-3.6484375,-4.0234375,0.340589417280643,0.6310432697487603,0.4132028803976724,0.7288702397043948
f60_a1_p08_s00_w1.00,f60_a1_p08_s00,f60_a1_p08,pku_round0_00209,0.75,0.25,1.0,29973,True,-3.6484375,-4.0234375,0.340589417280643,0.6310432697487603,0.4132028803976724,0.7288702397043948
f60_a1_p08_s01_w0.00,f60_a1_p08_s01,f60_a1_p08,pku_round0_00209,0.75,0.25,0.0,29881,False,5.69921875,-6.5234375,0.6637372253311152,0.5909531672433794,0.6455412108091813,0.918825186264678
f60_a1_p08_s01_w0.25,f60_a1_p08_s01,f60_a1_p08,pku_round0_00209,0.75,0.25,0.25,29881,False,5.69921875,-6.5234375,0.6637372253311152,0.5909531672433794,0.6455412108091813,0.918825186264678
f60_a1_p08_s01_w0.50,f60_a1_p08_s01,f60_a1_p08,pku_round0_00209,0.75,0.25,0.5,29881,False,5.69921875,-6.5234375,0.6637372253311152,0.5909531672433794,0.6455412108091813,0.918825186264678
f60_a1_p08_s01_w0.75,f60_a1_p08_s01,f60_a1_p08,pku_round0_00209,0.75,0.25,0.75,29881,False,5.69921875,-6.5234375,0.6637372253311152,0.5909531672433794,0.6455412108091813,0.918825186264678
f60_a1_p08_s01_w1.00,f60_a1_p08_s01,f60_a1_p08,pku_round0_00209,0.75,0.25,1.0,29885,False,5.7109375,-6.5625,0.6641423416805308,0.5903267593917328,0.6456884461083313,0.9191523155587086
f60_a1_p08_s02_w0.00,f60_a1_p08_s02,f60_a1_p08,pku_round0_00209,0.75,0.25,0.0,29885,True,2.916015625,-9.015625,0.5675220923449216,0.5509883463083279,0.5633886558357731,0.9009394475228888
f60_a1_p08_s02_w0.25,f60_a1_p08_s02,f60_a1_p08,pku_round0_00209,0.75,0.25,0.25,29885,True,2.916015625,-9.015625,0.5675220923449216,0.5509883463083279,0.5633886558357731,0.9009394475228888
f60_a1_p08_s02_w0.50,f60_a1_p08_s02,f60_a1_p08,pku_round0_00209,0.75,0.25,0.5,29885,True,2.916015625,-9.015625,0.5675220923449216,0.5509883463083279,0.5633886558357731,0.9009394475228888
f60_a1_p08_s02_w0.75,f60_a1_p08_s02,f60_a1_p08,pku_round0_00209,0.75,0.25,0.75,29885,True,2.916015625,-9.015625,0.5675220923449216,0.5509883463083279,0.5633886558357731,0.9009394475228888
f60_a1_p08_s02_w1.00,f60_a1_p08_s02,f60_a1_p08,pku_round0_00209,0.75,0.25,1.0,29885,True,2.916015625,-9.015625,0.5675220923449216,0.5509883463083279,0.5633886558357731,0.9009394475228888
f60_a1_p08_s03_w0.00,f60_a1_p08_s03,f60_a1_p08,pku_round0_00209,0.75,0.25,0.0,29873,True,5.57421875,-7.25,0.6594159842706826,0.5793019812027531,0.6393874835037002,0.9214256206413344
f60_a1_p08_s03_w0.25,f60_a1_p08_s03,f60_a1_p08,pku_round0_00209,0.75,0.25,0.25,29873,True,5.57421875,-7.25,0.6594159842706826,0.5793019812027531,0.6393874835037002,0.9214256206413344
f60_a1_p08_s03_w0.50,f60_a1_p08_s03,f60_a1_p08,pku_round0_00209,0.75,0.25,0.5,29873,True,5.57421875,-7.25,0.6594159842706826,0.5793019812027531,0.6393874835037002,0.9214256206413344
f60_a1_p08_s03_w0.75,f60_a1_p08_s03,f60_a1_p08,pku_round0_00209,0.75,0.25,0.75,29873,True,5.57421875,-7.25,0.6594159842706826,0.5793019812027531,0.6393874835037002,0.9214256206413344
f60_a1_p08_s03_w1.00,f60_a1_p08_s03,f60_a1_p08,pku_round0_00209,0.75,0.25,1.0,29873,True,5.57421875,-7.25,0.6594159842706826,0.5793019812027531,0.6393874835037002,0.9214256206413344
f60_a1_p08_s04_w0.00,f60_a1_p08_s04,f60_a1_p08,pku_round0_00209,0.75,0.25,0.0,3492,False,2.34765625,-8.21875,0.5478739493982673,0.5637670664819181,0.55184722866918,0.8879426392629346
f60_a1_p08_s04_w0.25,f60_a1_p08_s04,f60_a1_p08,pku_round0_00209,0.75,0.25,0.25,8439,False,1.779296875,-14.1484375,0.528225806451613,0.4686783546019679,0.5133389434892017,0.9195014106791384
f60_a1_p08_s04_w0.50,f60_a1_p08_s04,f60_a1_p08,pku_round0_00209,0.75,0.25,0.5,8439,False,1.779296875,-14.1484375,0.528225806451613,0.4686783546019679,0.5133389434892017,0.9195014106791384
f60_a1_p08_s04_w0.75,f60_a1_p08_s04,f60_a1_p08,pku_round0_00209,0.75,0.25,0.75,8439,False,1.779296875,-14.1484375,0.528225806451613,0.4686783546019679,0.5133389434892017,0.9195014106791384
f60_a1_p08_s04_w1.00,f60_a1_p08_s04,f60_a1_p08,pku_round0_00209,0.75,0.25,1.0,8439,False,1.779296875,-14.1484375,0.528225806451613,0.4686783546019679,0.5133389434892017,0.9195014106791384
f60_a2_p08_s00_w0.00,f60_a2_p08_s00,f60_a2_p08,pku_round0_00209,0.5,0.5,0.0,29973,True,-1.369140625,-1.6611328125,0.41938454724196794,0.668925284577087,0.5441549159095275,0.9747057129247058
f60_a2_p08_s00_w0.25,f60_a2_p08_s00,f60_a2_p08,pku_round0_00209,0.5,0.5,0.25,29973,True,-1.369140625,-1.6611328125,0.41938454724196794,0.668925284577087,0.5441549159095275,0.9747057129247058
f60_a2_p08_s00_w0.50,f60_a2_p08_s00,f60_a2_p08,pku_round0_00209,0.5,0.5,0.5,29973,True,-1.369140625,-1.6611328125,0.41938454724196794,0.668925284577087,0.5441549159095275,0.9747057129247058
f60_a2_p08_s00_w0.75,f60_a2_p08_s00,f60_a2_p08,pku_round0_00209,0.5,0.5,0.75,29973,True,-1.369140625,-1.6611328125,0.41938454724196794,0.668925284577087,0.5441549159095275,0.9747057129247058
f60_a2_p08_s00_w1.00,f60_a2_p08_s00,f60_a2_p08,pku_round0_00209,0.5,0.5,1.0,29973,True,-1.369140625,-1.6611328125,0.41938454724196794,0.668925284577087,0.5441549159095275,0.9747057129247058
f60_a2_p08_s01_w0.00,f60_a2_p08_s01,f60_a2_p08,pku_round0_00209,0.5,0.5,0.0,1554,True,-10.7734375,-29.9375,0.09427867683598729,0.21548430096642202,0.15488148890120465,0.9312488760472579
f60_a2_p08_s01_w0.25,f60_a2_p08_s01,f60_a2_p08,pku_round0_00209,0.5,0.5,0.25,1554,True,-10.7734375,-29.9375,0.09427867683598729,0.21548430096642202,0.15488148890120465,0.9312488760472579
f60_a2_p08_s01_w0.50,f60_a2_p08_s01,f60_a2_p08,pku_round0_00209,0.5,0.5,0.5,1554,True,-10.7734375,-29.9375,0.09427867683598729,0.21548430096642202,0.15488148890120465,0.9312488760472579
f60_a2_p08_s01_w0.75,f60_a2_p08_s01,f60_a2_p08,pku_round0_00209,0.5,0.5,0.75,1554,True,-10.7734375,-29.9375,0.09427867683598729,0.21548430096642202,0.15488148890120465,0.9312488760472579
f60_a2_p08_s01_w1.00,f60_a2_p08_s01,f60_a2_p08,pku_round0_00209,0.5,0.5,1.0,1554,True,-10.7734375,-29.9375,0.09427867683598729,0.21548430096642202,0.15488148890120465,0.9312488760472579
