state_id,prompt_id,epsilon,max_utility,oracle_set,oracle_set_size,unique_oracle,w1_in_oracle_set,w0_in_oracle_set,is_actionable
f60_a3_p00_s02,pku_round0_00058,1e-06,0.6859520067335756,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p00_s02,pku_round0_00058,0.0001,0.6859520067335756,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p00_s02,pku_round0_00058,0.001,0.6859520067335756,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p00_s03,pku_round0_00058,1e-08,0.6913456270670186,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p00_s03,pku_round0_00058,1e-06,0.6913456270670186,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p00_s03,pku_round0_00058,0.0001,0.6913456270670186,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p00_s03,pku_round0_00058,0.001,0.6913456270670186,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p00_s04,pku_round0_00058,1e-08,0.7045580997720772,"[0.0, 0.25]",2,False,False,True,True
f60_a3_p00_s04,pku_round0_00058,1e-06,0.7045580997720772,"[0.0, 0.25]",2,False,False,True,True
f60_a3_p00_s04,pku_round0_00058,0.0001,0.7045580997720772,"[0.0, 0.25]",2,False,False,True,True
f60_a3_p00_s04,pku_round0_00058,0.001,0.7045580997720772,"[0.0, 0.25]",2,False,False,True,True
f60_a3_p01_s00,pku_round0_00094,1e-08,0.7497367896994674,[0.0],1,True,False,True,True
f60_a3_p01_s00,pku_round0_00094,1e-06,0.7497367896994674,[0.0],1,True,False,True,True
f60_a3_p01_s00,pku_round0_00094,0.0001,0.7497367896994674,[0.0],1,True,False,True,True
f60_a3_p01_s00,pku_round0_00094,0.001,0.7497367896994674,[0.0],1,True,False,True,True
f60_a3_p01_s01,pku_round0_00094,1e-08,0.6005907465692503,"[0.75, 1.0]",2,False,True,False,True
f60_a3_p01_s01,pku_round0_00094,1e-06,0.6005907465692503,"[0.75, 1.0]",2,False,True,False,True
f60_a3_p01_s01,pku_round0_00094,0.0001,0.6005907465692503,"[0.75, 1.0]",2,False,True,False,True
f60_a3_p01_s01,pku_round0_00094,0.001,0.6005907465692503,"[0.75, 1.0]",2,False,True,False,True
f60_a3_p01_s02,pku_round0_00094,1e-08,0.7621451955082998,[0.0],1,True,False,True,True
f60_a3_p01_s02,pku_round0_00094,1e-06,0.7621451955082998,[0.0],1,True,False,True,True
f60_a3_p01_s02,pku_round0_00094,0.0001,0.7621451955082998,[0.0],1,True,False,True,True
f60_a3_p01_s02,pku_round0_00094,0.001,0.7621451955082998,[0.0],1,True,False,True,True
f60_a3_p01_s03,pku_round0_00094,1e-08,0.7811206570545497,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p01_s03,pku_round0_00094,1e-06,0.7811206570545497,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p01_s03,pku_round0_00094,0.0001,0.7811206570545497,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p01_s03,pku_round0_00094,0.001,0.7811206570545497,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p01_s04,pku_round0_00094,1e-08,0.7406427663712221,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p01_s04,pku_round0_00094,1e-06,0.7406427663712221,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p01_s04,pku_round0_00094,0.0001,0.7406427663712221,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p01_s04,pku_round0_00094,0.001,0.7406427663712221,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s00,pku_round0_00115,1e-08,0.7482925448409774,[0.0],1,True,False,True,True
f60_a3_p02_s00,pku_round0_00115,1e-06,0.7482925448409774,[0.0],1,True,False,True,True
f60_a3_p02_s00,pku_round0_00115,0.0001,0.7482925448409774,[0.0],1,True,False,True,True
f60_a3_p02_s00,pku_round0_00115,0.001,0.7482925448409774,[0.0],1,True,False,True,True
f60_a3_p02_s01,pku_round0_00115,1e-08,0.6267233574162356,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s01,pku_round0_00115,1e-06,0.6267233574162356,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s01,pku_round0_00115,0.0001,0.6267233574162356,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s01,pku_round0_00115,0.001,0.6267233574162356,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s02,pku_round0_00115,1e-08,0.6268912191245659,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s02,pku_round0_00115,1e-06,0.6268912191245659,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s02,pku_round0_00115,0.0001,0.6268912191245659,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s02,pku_round0_00115,0.001,0.6268912191245659,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s03,pku_round0_00115,1e-08,0.6205066685356644,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s03,pku_round0_00115,1e-06,0.6205066685356644,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s03,pku_round0_00115,0.0001,0.6205066685356644,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s03,pku_round0_00115,0.001,0.6205066685356644,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s04,pku_round0_00115,1e-08,0.6705710600984317,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s04,pku_round0_00115,1e-06,0.6705710600984317,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s04,pku_round0_00115,0.0001,0.6705710600984317,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p02_s04,pku_round0_00115,0.001,0.6705710600984317,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s00,pku_round0_00123,1e-08,0.6104229105368992,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p03_s00,pku_round0_00123,1e-06,0.6104229105368992,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p03_s00,pku_round0_00123,0.0001,0.6104229105368992,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p03_s00,pku_round0_00123,0.001,0.6104229105368992,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p03_s01,pku_round0_00123,1e-08,0.5787695660942169,"[0.0, 0.25, 0.5, 0.75]",4,False,False,True,True
f60_a3_p03_s01,pku_round0_00123,1e-06,0.5787695660942169,"[0.0, 0.25, 0.5, 0.75]",4,False,False,True,True
f60_a3_p03_s01,pku_round0_00123,0.0001,0.5787695660942169,"[0.0, 0.25, 0.5, 0.75]",4,False,False,True,True
f60_a3_p03_s01,pku_round0_00123,0.001,0.5787695660942169,"[0.0, 0.25, 0.5, 0.75]",4,False,False,True,True
f60_a3_p03_s02,pku_round0_00123,1e-08,0.5527244969871433,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s02,pku_round0_00123,1e-06,0.5527244969871433,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s02,pku_round0_00123,0.0001,0.5527244969871433,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s02,pku_round0_00123,0.001,0.5527244969871433,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s03,pku_round0_00123,1e-08,0.48610172345076796,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s03,pku_round0_00123,1e-06,0.48610172345076796,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s03,pku_round0_00123,0.0001,0.48610172345076796,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s03,pku_round0_00123,0.001,0.48610172345076796,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s04,pku_round0_00123,1e-08,0.5518367956661,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s04,pku_round0_00123,1e-06,0.5518367956661,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s04,pku_round0_00123,0.0001,0.5518367956661,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p03_s04,pku_round0_00123,0.001,0.5518367956661,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s00,pku_round0_00126,1e-08,0.7999787635604795,[0.0],1,True,False,True,True
f60_a3_p04_s00,pku_round0_00126,1e-06,0.7999787635604795,[0.0],1,True,False,True,True
f60_a3_p04_s00,pku_round0_00126,0.0001,0.7999787635604795,[0.0],1,True,False,True,True
f60_a3_p04_s00,pku_round0_00126,0.001,0.7999787635604795,[0.0],1,True,False,True,True
f60_a3_p04_s01,pku_round0_00126,1e-08,0.5616879541520502,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s01,pku_round0_00126,1e-06,0.5616879541520502,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s01,pku_round0_00126,0.0001,0.5616879541520502,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s01,pku_round0_00126,0.001,0.5616879541520502,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s02,pku_round0_00126,1e-08,0.5929462950294759,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s02,pku_round0_00126,1e-06,0.5929462950294759,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s02,pku_round0_00126,0.0001,0.5929462950294759,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s02,pku_round0_00126,0.001,0.5929462950294759,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s03,pku_round0_00126,1e-08,0.5342012365298245,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s03,pku_round0_00126,1e-06,0.5342012365298245,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s03,pku_round0_00126,0.0001,0.5342012365298245,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s03,pku_round0_00126,0.001,0.5342012365298245,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s04,pku_round0_00126,1e-08,0.5740423446041174,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s04,pku_round0_00126,1e-06,0.5740423446041174,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s04,pku_round0_00126,0.0001,0.5740423446041174,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p04_s04,pku_round0_00126,0.001,0.5740423446041174,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s00,pku_round0_00146,1e-08,0.5853421521778646,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p05_s00,pku_round0_00146,1e-06,0.5853421521778646,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p05_s00,pku_round0_00146,0.0001,0.5853421521778646,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p05_s00,pku_round0_00146,0.001,0.5853421521778646,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p05_s01,pku_round0_00146,1e-08,0.5636570730974353,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s01,pku_round0_00146,1e-06,0.5636570730974353,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s01,pku_round0_00146,0.0001,0.5636570730974353,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s01,pku_round0_00146,0.001,0.5636570730974353,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s02,pku_round0_00146,1e-08,0.6029843335820468,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s02,pku_round0_00146,1e-06,0.6029843335820468,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s02,pku_round0_00146,0.0001,0.6029843335820468,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s02,pku_round0_00146,0.001,0.6029843335820468,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s03,pku_round0_00146,1e-08,0.6258659803787413,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a3_p05_s03,pku_round0_00146,1e-06,0.6258659803787413,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a3_p05_s03,pku_round0_00146,0.0001,0.6258659803787413,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a3_p05_s03,pku_round0_00146,0.001,0.6258659803787413,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a3_p05_s04,pku_round0_00146,1e-08,0.428113611152065,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s04,pku_round0_00146,1e-06,0.428113611152065,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s04,pku_round0_00146,0.0001,0.428113611152065,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p05_s04,pku_round0_00146,0.001,0.428113611152065,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s00,pku_round0_00198,1e-08,0.7544584906134074,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s00,pku_round0_00198,1e-06,0.7544584906134074,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s00,pku_round0_00198,0.0001,0.7544584906134074,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s00,pku_round0_00198,0.001,0.7544584906134074,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s01,pku_round0_00198,1e-08,0.7822806897406189,[1.0],1,True,True,False,True
f60_a3_p06_s01,pku_round0_00198,1e-06,0.7822806897406189,[1.0],1,True,True,False,True
f60_a3_p06_s01,pku_round0_00198,0.0001,0.7822806897406189,[1.0],1,True,True,False,True
f60_a3_p06_s01,pku_round0_00198,0.001,0.7822806897406189,[1.0],1,True,True,False,True
f60_a3_p06_s02,pku_round0_00198,1e-08,0.8061665385884956,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a3_p06_s02,pku_round0_00198,1e-06,0.8061665385884956,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a3_p06_s02,pku_round0_00198,0.0001,0.8061665385884956,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a3_p06_s02,pku_round0_00198,0.001,0.8061665385884956,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a3_p06_s03,pku_round0_00198,1e-08,0.8098729857464118,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s03,pku_round0_00198,1e-06,0.8098729857464118,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s03,pku_round0_00198,0.0001,0.8098729857464118,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s03,pku_round0_00198,0.001,0.8098729857464118,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s04,pku_round0_00198,1e-08,0.7974845671119503,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s04,pku_round0_00198,1e-06,0.7974845671119503,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s04,pku_round0_00198,0.0001,0.7974845671119503,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p06_s04,pku_round0_00198,0.001,0.7974845671119503,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s00,pku_round0_00203,1e-08,0.49949136460329996,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s00,pku_round0_00203,1e-06,0.49949136460329996,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s00,pku_round0_00203,0.0001,0.49949136460329996,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s00,pku_round0_00203,0.001,0.49949136460329996,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s01,pku_round0_00203,1e-08,0.5409071934214333,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s01,pku_round0_00203,1e-06,0.5409071934214333,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s01,pku_round0_00203,0.0001,0.5409071934214333,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s01,pku_round0_00203,0.001,0.5409071934214333,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s02,pku_round0_00203,1e-08,0.5040923835141835,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s02,pku_round0_00203,1e-06,0.5040923835141835,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s02,pku_round0_00203,0.0001,0.5040923835141835,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s02,pku_round0_00203,0.001,0.5040923835141835,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s03,pku_round0_00203,1e-08,0.4967097437227778,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s03,pku_round0_00203,1e-06,0.4967097437227778,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s03,pku_round0_00203,0.0001,0.4967097437227778,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s03,pku_round0_00203,0.001,0.4967097437227778,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s04,pku_round0_00203,1e-08,0.5052527042270032,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s04,pku_round0_00203,1e-06,0.5052527042270032,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s04,pku_round0_00203,0.0001,0.5052527042270032,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p07_s04,pku_round0_00203,0.001,0.5052527042270032,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s00,pku_round0_00209,1e-08,0.6150946171336074,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s00,pku_round0_00209,1e-06,0.6150946171336074,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s00,pku_round0_00209,0.0001,0.6150946171336074,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s00,pku_round0_00209,0.001,0.6150946171336074,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s01,pku_round0_00209,1e-08,0.5023186894924592,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s01,pku_round0_00209,1e-06,0.5023186894924592,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s01,pku_round0_00209,0.0001,0.5023186894924592,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s01,pku_round0_00209,0.001,0.5023186894924592,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s02,pku_round0_00209,1e-08,0.6683549483994944,"[0.0, 0.25, 0.5]",3,False,False,True,True
f60_a3_p08_s02,pku_round0_00209,1e-06,0.6683549483994944,"[0.0, 0.25, 0.5]",3,False,False,True,True
f60_a3_p08_s02,pku_round0_00209,0.0001,0.6683549483994944,"[0.0, 0.25, 0.5]",3,False,False,True,True
f60_a3_p08_s02,pku_round0_00209,0.001,0.6683549483994944,"[0.0, 0.25, 0.5]",3,False,False,True,True
f60_a3_p08_s03,pku_round0_00209,1e-08,0.6229659629514774,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s03,pku_round0_00209,1e-06,0.6229659629514774,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s03,pku_round0_00209,0.0001,0.6229659629514774,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s03,pku_round0_00209,0.001,0.6229659629514774,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s04,pku_round0_00209,1e-08,0.6149466300465734,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s04,pku_round0_00209,1e-06,0.6149466300465734,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s04,pku_round0_00209,0.0001,0.6149466300465734,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p08_s04,pku_round0_00209,0.001,0.6149466300465734,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s00,pku_round0_00217,1e-08,0.7535569085177244,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p09_s00,pku_round0_00217,1e-06,0.7535569085177244,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p09_s00,pku_round0_00217,0.0001,0.7535569085177244,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p09_s00,pku_round0_00217,0.001,0.7535569085177244,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a3_p09_s01,pku_round0_00217,1e-08,0.8618871654274953,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s01,pku_round0_00217,1e-06,0.8618871654274953,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s01,pku_round0_00217,0.0001,0.8618871654274953,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s01,pku_round0_00217,0.001,0.8618871654274953,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s02,pku_round0_00217,1e-08,0.8765258860138473,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s02,pku_round0_00217,1e-06,0.8765258860138473,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s02,pku_round0_00217,0.0001,0.8765258860138473,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s02,pku_round0_00217,0.001,0.8765258860138473,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s03,pku_round0_00217,1e-08,0.8857364442674783,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s03,pku_round0_00217,1e-06,0.8857364442674783,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s03,pku_round0_00217,0.0001,0.8857364442674783,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s03,pku_round0_00217,0.001,0.8857364442674783,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s04,pku_round0_00217,1e-08,0.917487914940816,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s04,pku_round0_00217,1e-06,0.917487914940816,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s04,pku_round0_00217,0.0001,0.917487914940816,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p09_s04,pku_round0_00217,0.001,0.917487914940816,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s00,pku_round0_00058,1e-08,0.7753049979829667,"[0.0, 0.25]",2,False,False,True,True
f60_a4_p00_s00,pku_round0_00058,1e-06,0.7753049979829667,"[0.0, 0.25]",2,False,False,True,True
f60_a4_p00_s00,pku_round0_00058,0.0001,0.7753049979829667,"[0.0, 0.25]",2,False,False,True,True
f60_a4_p00_s00,pku_round0_00058,0.001,0.7753049979829667,"[0.0, 0.25]",2,False,False,True,True
f60_a4_p00_s01,pku_round0_00058,1e-08,0.754289014560224,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s01,pku_round0_00058,1e-06,0.754289014560224,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s01,pku_round0_00058,0.0001,0.754289014560224,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s01,pku_round0_00058,0.001,0.754289014560224,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s02,pku_round0_00058,1e-08,0.7421367022382805,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s02,pku_round0_00058,1e-06,0.7421367022382805,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s02,pku_round0_00058,0.0001,0.7421367022382805,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s02,pku_round0_00058,0.001,0.7421367022382805,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s03,pku_round0_00058,1e-08,0.7355594197959915,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a4_p00_s03,pku_round0_00058,1e-06,0.7355594197959915,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
